date,adj_close,close,high,low,open,volume,daily_return,weekly_return,ma_7,ma_21,ma_cross,dist_from_ma21,daily_range,rsi_14,macd,macd_signal,macd_hist,bb_position,volatility_7,volatility_20,volume_change,volume_ma20,volume_ratio,lag_return_1,lag_return_3,lag_return_5,month,quarter,season_num,season,is_earnings_week,vix,is_major_event,target_direction,target_return
2017-07-11,21.814666748046875,21.814666748046875,21.818666458129883,20.953332901000977,21.066667556762695,173391000,0.03534252795483339,-0.07203218963271452,21.967999594552175,23.889999843779066,-1.9220002492268904,-0.08687036874437676,0.03966751209740033,41.36358433422704,-0.42443621887924365,0.09669666998001532,-0.521132888859259,0.18205018950801388,0.039376108389861546,0.029520584690561374,-0.16362899666447195,143157675.0,1.211188991438985,0.0090352135473033,-0.05582559174516721,-0.024861017541874753,7,3,2,Summer,0,10.890000343322754,0,1,0.003117205238219811
2017-07-12,21.968000411987305,21.968000411987305,22.206666946411133,21.633333206176758,22.02666664123535,155191500,0.007028925342357439,0.007429178113441015,21.66238076346261,23.79638081505185,-2.13400005158924,-0.07683438995513328,0.026098585646489852,42.62149174312624,-0.4438541651568073,-0.011413497047349204,-0.4324406681094581,0.23383346796513502,0.039719333599596035,0.027108452517806574,-0.10496219526965067,142061325.0,1.092426105416094,0.03534252795483339,0.014214882525563466,-0.07240087231100589,7,3,2,Summer,0,10.300000190734863,0,0,-0.012927912937107594
2017-07-13,21.560667037963867,21.560667037963867,22.106666564941406,21.33133316040039,22.007333755493164,128917500,-0.018542123378747166,0.047210444757837644,21.38419042314802,23.629587173461914,-2.245396750313894,-0.08755633859831562,0.035960548121067595,40.1569341402789,-0.48650331911224853,-0.10643146146032909,-0.3800718576519194,0.20462350821057138,0.039462428763400115,0.0268671717122233,-0.16930050937068075,138893400.0,0.9281758528482995,0.007028925342357439,0.0090352135473033,-0.05582559174516721,7,3,2,Summer,0,9.899999618530273,0,1,0.020129248065220106
2017-07-14,21.851999282836914,21.851999282836914,21.89466667175293,21.4146671295166,21.54599952697754,84378000,0.013512209263288222,0.046484911350484825,21.39076178414481,23.461714154198056,-2.070952370053245,-0.0686102840048928,0.02196593254573879,42.70859551953848,-0.49113352197507254,-0.1833718735632778,-0.30776164841179476,0.27201129258160023,0.029500960014443214,0.027233356324316397,-0.3454883937401827,135292425.0,0.6236712809309168,-0.018542123378747166,0.03534252795483339,0.014214882525563466,7,3,2,Summer,0,9.510000228881836,0,0,0.00189155013629094
2017-07-17,21.30466651916504,21.30466651916504,21.80666732788086,20.89666748046875,21.702667236328125,148153500,-0.0250472625679502,0.011137485891775656,21.49304744175502,23.284666515531995,-1.7916190737769746,-0.08503450092558555,0.04271363959597776,39.31676203417547,-0.5328260834627905,-0.25326271554318036,-0.2795633679196101,0.22075232629412525,0.02063761728050283,0.027541414229881416,0.7558309037900874,137651850.0,1.0762913829345555,0.013512209263288222,0.007028925342357439,0.0090352135473033,7,3,2,Summer,1,9.819999694824219,0,1,0.07181528447155767
2017-07-18,21.882667541503906,21.882667541503906,21.941999435424805,21.04400062561035,21.166667938232422,95605500,0.027130254389051922,0.003117205238219789,21.636095319475448,23.1476506732759,-1.5115553538004534,-0.054648445737624056,0.04103699003383649,44.34361382826303,-0.5133107599578999,-0.3052723244261243,-0.2080384355317756,0.32466165646609335,0.0221150900262532,0.028587574174881177,-0.354686186961496,137520150.0,0.6952108472831072,-0.0250472625679502,-0.018542123378747166,0.03534252795483339,7,3,2,Summer,1,9.890000343322754,0,0,0.03460875355841023
2017-07-19,21.68400001525879,21.68400001525879,22.110000610351562,21.54800033569336,21.881999969482422,95355000,-0.009078761803985369,-0.0129279129371076,21.7238096509661,23.00625383286249,-1.2824441818963912,-0.05747366899494841,0.025917740004737583,43.02437075260634,-0.5080194030666938,-0.3458217401542382,-0.16219766291245558,0.31587899926389323,0.022873485193893737,0.028451642289275977,-0.0026201421466338637,136708875.0,0.6975040940099902,0.027130254389051922,0.013512209263288222,0.007028925342357439,7,3,2,Summer,1,9.789999961853027,0,1,0.05715422423098024
2017-07-20,21.994667053222656,21.994667053222656,22.014667510986328,21.613332748413086,21.793333053588867,77493000,0.014327017051524393,0.020129248065220207,21.749523980276926,22.871904645647323,-1.1223806653703967,-0.038354374330237986,0.01824691238117372,45.74271690526568,-0.4733018024389537,-0.37131775261118133,-0.10198404982777237,0.38071837577109713,0.019211381536267284,0.028562212096773957,-0.18732106339468302,136891125.0,0.5660922137939914,-0.009078761803985369,-0.0250472625679502,-0.018542123378747166,7,3,2,Summer,1,9.579999923706055,0,0,0.013760868019362549
2017-07-21,21.893333435058594,21.893333435058594,22.083999633789062,21.719999313354492,21.964000701904297,73524000,-0.004607190366594627,0.0018915501362908316,21.73885726928711,22.719523747762043,-0.9806664784749337,-0.03636477251354497,0.01662608033236653,44.98873236514449,-0.44879124382416435,-0.38681245085377797,-0.06197879297038639,0.38440745583229763,0.019139662885170623,0.028066066011130014,-0.05121752932522938,134919975.0,0.5449452536586966,0.014327017051524393,0.027130254389051922,0.013512209263288222,7,3,2,Summer,1,9.359999656677246,0,1,0.02031056212305326
2017-07-24,22.834667205810547,22.834667205810547,22.893333435058594,22.000667572021484,22.016000747680664,129556500,0.04299636569936682,0.0718152844715576,21.920857293265207,22.592253912062873,-0.6713966187976652,0.010729929589638703,0.03909257161453004,52.77589113658984,-0.3493812319283869,-0.3793262070686998,0.029944975140312913,0.5739697536796923,0.023102604160182238,0.03018963043153915,0.762098090419455,136563450.0,0.9486908832487756,-0.004607190366594627,-0.009078761803985369,-0.0250472625679502,7,3,2,Summer,1,9.430000305175781,0,0,-0.05561720897077517
2017-07-25,22.639999389648438,22.639999389648438,23.040000915527344,22.27666664123535,23.0,104838000,-0.008525099770780753,0.03460875355841031,22.033428737095424,22.453047525315057,-0.4196187882196334,0.00832634697461886,0.03371617910206337,51.16295130737982,-0.2830433990323371,-0.3600696454614273,0.07702624642909017,0.569119553414033,0.023790939008502692,0.030103604470072612,-0.19079320605295758,136852275.0,0.7660669141232763,0.04299636569936682,0.014327017051524393,0.027130254389051922,7,3,2,Summer,1,9.430000305175781,0,1,-0.0589811354453457
2017-07-26,22.92333221435547,22.92333221435547,23.03333282470703,22.541332244873047,22.69066619873047,72312000,0.012514701075326817,0.057154224230980155,22.2646666935512,22.34625380379813,-0.08158711024693233,0.02582439166869452,0.021462873513907143,53.39548490129513,-0.2052416989345005,-0.32910405615604194,0.12386235722154143,0.6519547155289485,0.01968319052886825,0.029146664776014915,-0.31025010015452414,135220575.0,0.5347706885583056,-0.008525099770780753,-0.004607190366594627,-0.009078761803985369,7,3,2,Summer,1,9.600000381469727,0,0,-0.05223203899877754
2017-07-27,22.297332763671875,22.297332763671875,23.166667938232422,21.752666473388672,23.066667556762695,124536000,-0.027308396738741525,0.013760868019362604,22.323904582432338,22.25765055701846,0.06625402541387615,0.0017828569350461195,0.06341572240189752,48.15739092840075,-0.19188429237181737,-0.301660103399197,0.10977581102737966,0.5437583301212947,0.022633553513922922,0.028950720734980506,0.7222037836043811,136720500.0,0.9108802264473872,0.012514701075326817,0.04299636569936682,0.014327017051524393,7,3,2,Summer,1,10.109999656677246,0,1,0.03776240729005706
2017-07-28,22.33799934387207,22.33799934387207,22.639999389648438,22.167333602905273,22.459333419799805,73206000,0.001823831604937487,0.020310562123053266,22.41733305794852,22.142825172061013,0.27450788588750896,0.008814330163132074,0.021159718892767777,48.51076410568837,-0.1759883145375447,-0.27652574562686655,0.10053743108932184,0.587326498427321,0.022038961289672344,0.028444831200067227,-0.41216997494700325,134215050.0,0.5454380861162739,-0.027308396738741525,-0.008525099770780753,-0.004607190366594627,7,3,2,Summer,1,10.289999961853027,0,0,0.06518046935737343
2017-07-31,21.564666748046875,21.564666748046875,22.766000747680664,21.402666091918945,22.366666793823242,128026500,-0.034619599719763694,-0.055617208970775156,22.35590444292341,22.024476005917503,0.33142843700590774,-0.020877193979420307,0.06322076161391164,42.56854232305698,-0.223218985536203,-0.2658643936087339,0.042645408072530866,0.37100472133157475,0.025826072472897817,0.029248146694912207,0.7488525530694206,136230000.0,0.9397819863466197,0.001823831604937487,0.012514701075326817,0.04299636569936682,7,3,2,Summer,1,10.260000228881836,0,0,0.0979997870175523
2017-08-01,21.30466651916504,21.30466651916504,21.6299991607666,21.075332641601562,21.53333282470703,124546500,-0.01205677008226358,-0.05898113544534567,22.27180916922433,21.89101573399135,0.3807934352329809,-0.026784925009937028,0.026034977767245393,40.76076407795499,-0.27842002539711075,-0.26837551996640924,-0.010044505430701511,0.28817050313430614,0.026078087728884595,0.028932288079418677,-0.027181872502958337,137728275.0,0.9042914390672504,-0.034619599719763694,-0.027308396738741525,-0.008525099770780753,8,3,2,Summer,0,10.09000015258789,0,1,0.14284819013013775
2017-08-02,21.72599983215332,21.72599983215332,21.808000564575195,20.74799919128418,21.262666702270508,196372500,0.019776573954314758,-0.0522320389987776,22.113428115844727,21.80615861075265,0.3072695050920764,-0.0036759697125106406,0.04878953242567323,44.8482163157003,-0.28488519091417075,-0.27167745415596156,-0.013207736758209188,0.4664220901247004,0.01991141324258037,0.024558467731193204,0.5767002685743878,134761875.0,1.4571814172220445,-0.01205677008226358,0.001823831604937487,0.012514701075326817,8,3,2,Summer,0,10.279999732971191,0,1,0.11549906454232192
2017-08-03,23.139333724975586,23.139333724975586,23.333332061767578,22.876667022705078,23.02199935913086,203025000,0.0650526513735219,0.03776240729005709,22.184761592320033,21.86965070452009,0.3151108877999427,0.05805684954049465,0.019735444610904925,55.85232230621705,-0.1739593526079375,-0.25213383384635674,0.07817448123841925,1.0060568608690834,0.03362027606208587,0.02494070600588085,0.03387694305465372,130419750.0,1.5567044101832737,0.019776573954314758,-0.034619599719763694,-0.027308396738741525,8,3,2,Summer,0,10.4399995803833,0,1,0.023941871176074204
2017-08-04,23.79400062561035,23.79400062561035,23.81800079345703,22.886667251586914,23.133333206176758,139033500,0.028292383368331286,0.06518046935737343,22.309142793927872,22.022285643078032,0.28685715084984054,0.08045100364453764,0.03914152800633656,59.84860443230854,-0.03284506154691158,-0.20827607938646772,0.17543101783955614,1.1381722212029077,0.03482502493232286,0.02537519905936484,-0.31519024750646474,126738750.0,1.0970086102316774,0.0650526513735219,-0.01205677008226358,0.001823831604937487,8,3,2,Summer,0,10.029999732971191,0,0,0.0026897190191928454
2017-08-07,23.67799949645996,23.67799949645996,23.965333938598633,23.516666412353516,23.823333740234375,94867500,-0.004875225943531958,0.09799978701755241,22.506380898611887,22.15546026683989,0.3509206317719986,0.0687207221733443,0.01894870917250405,58.832376368080986,0.06883521956920902,-0.1528538195953324,0.2216890391645414,1.013472966074484,0.03219804472059563,0.025502539164490082,-0.31766444777697467,121116450.0,0.7832751042488448,0.028292383368331286,0.019776573954314758,-0.034619599719763694,8,3,2,Summer,0,9.930000305175781,0,1,0.024298194688600238
2017-08-08,24.347999572753906,24.347999572753906,24.57200050354004,23.82666778564453,23.8353328704834,111747000,0.02829631263376431,0.14284819013013772,22.79352378845215,22.311555499122257,0.4819682893298918,0.09127306582061318,0.030611661367431434,62.76502824638673,0.201162110067461,-0.08205063366277372,0.2832127437302347,1.0944093325803357,0.03275678744748438,0.02512398741708633,0.17792710886236063,118034250.0,0.9467336811137446,-0.004875225943531958,0.0650526513735219,-0.01205677008226358,8,3,2,Summer,0,10.960000038146973,0,0,-0.007913052851450221
2017-08-09,24.235332489013672,24.235332489013672,24.666667938232422,23.93000030517578,24.066667556762695,103381500,-0.004627365110779436,0.11549906454232195,23.17504746573312,22.42682529631115,0.7482221694219682,0.08064035675169733,0.03039643187856349,61.69768173258874,0.293556890984906,-0.006929128733237778,0.30048601971814376,0.9768150359257995,0.02696402011285047,0.025229068651041624,-0.07486107009584153,115443750.0,0.895514049049862,0.02829631263376431,0.028292383368331286,0.019776573954314758,8,3,2,Summer,0,11.109999656677246,0,0,-0.0017054540057077224
2017-08-10,23.69333267211914,23.69333267211914,24.44333267211914,23.643999099731445,24.106666564941406,106393500,-0.02236403470594972,0.02394187117607416,23.516285487583705,22.508983975365048,1.0073015122186568,0.05261671064541619,0.033736645808730065,56.702231591191314,0.3193641340484703,0.05832952382310384,0.26103461022536645,0.7991287398158945,0.029025657977185135,0.025432196228756376,0.029134806517607137,114317550.0,0.9306838713740804,-0.004627365110779436,-0.004875225943531958,0.0650526513735219,8,3,2,Summer,0,16.040000915527344,0,1,-0.009791798990994298
2017-08-11,23.857999801635742,23.857999801635742,24.083999633789062,23.57466697692871,23.79800033569336,65487000,0.006949935317051015,0.0026897190191927933,23.82085691179548,22.61838077363514,1.2024761381603426,0.054805825421665545,0.02134850620735737,57.81963144806311,0.3490798461075926,0.1164795882800016,0.23260025782759097,0.8076858127516907,0.029126439735289455,0.025359238807766155,-0.38448307462391973,113373000.0,0.5776243020825064,-0.02236403470594972,0.02829631263376431,0.028292383368331286,8,3,2,Summer,0,15.510000228881836,0,1,-0.02908878572851037
2017-08-14,24.253332138061523,24.253332138061523,24.51066780090332,24.17333221435547,24.308666229248047,67788000,0.016570221297372845,0.024298194688600283,23.979999542236328,22.732729957217263,1.2472695850190654,0.06689043435196813,0.013908834655278568,60.4580363112074,0.39991975166813276,0.17316762095762783,0.22675213071050493,0.8684200497455409,0.018871810003483626,0.024481917304006725,0.035136744697420896,109354725.0,0.6198909100635569,0.006949935317051015,-0.004627365110779436,-0.004875225943531958,8,3,2,Summer,0,12.329999923706055,0,0,-0.0713028609994974
2017-08-15,24.155332565307617,24.155332565307617,24.365999221801758,23.95800018310547,24.34666633605957,46276500,-0.004040664276399042,-0.007913052851450275,24.03161839076451,22.86847595941453,1.163142431349982,0.05627207550590243,0.016890640507358015,59.46505872098466,0.4273764667261588,0.22400939011133403,0.20336707661482478,0.8089329753346179,0.01657837481603693,0.024107768114396508,-0.3173349265356701,106888275.0,0.4329427151855524,0.016570221297372845,-0.02236403470594972,0.02829631263376431,8,3,2,Summer,0,12.039999961853027,0,1,-0.05790300663650273
2017-08-16,24.194000244140625,24.194000244140625,24.433332443237305,24.167999267578125,24.200000762939453,51207000,0.0016007926501722114,-0.0017054540057077627,24.10533278329032,22.978539421444847,1.126793361845472,0.0528954778370919,0.010966899767781844,59.74599197069144,0.44710235214318317,0.26862798251770387,0.1784743696254793,0.7887610563585118,0.01629121392688619,0.023891578725049368,0.10654435836763798,104680875.0,0.4891724491221534,-0.004040664276399042,0.006949935317051015,-0.004627365110779436,8,3,2,Summer,0,11.739999771118164,0,0,-0.02794083608627264
2017-08-17,23.461332321166992,23.461332321166992,24.219999313354492,23.439332962036133,24.08066749572754,75415500,-0.030283041893870877,-0.00979179899099425,23.978666033063615,23.063174293154763,0.9154917399088518,0.017263799984827077,0.033274595859760114,52.343467637064705,0.39901547817693483,0.29470548164955007,0.10430999652738476,0.5888470425514193,0.016295414688514115,0.025101312883469697,0.4727576307926651,104577000.0,0.7211480535873088,0.0016007926501722114,0.016570221297372845,-0.02236403470594972,8,3,2,Summer,0,15.550000190734863,0,0,0.0028700470997305395
2017-08-18,23.163999557495117,23.163999557495117,23.600000381469727,23.053333282470703,23.527332305908203,81123000,-0.012673311114715258,-0.02908878572851037,23.825618471418107,23.118856793358212,0.7067616780598946,0.0019526382528514174,0.023599857945176817,49.654709217302624,0.33307453904235373,0.3023792931281108,0.03069524591424294,0.49565625393191864,0.016532748967233224,0.025302897121228227,0.07568072876265486,104956950.0,0.7729168959273303,-0.030283041893870877,-0.004040664276399042,0.006949935317051015,8,3,2,Summer,0,14.260000228881836,0,0,0.0016980376557265294
2017-08-21,22.52400016784668,22.52400016784668,23.05466651916504,22.123332977294922,23.05466651916504,97431000,-0.027629053784943403,-0.07130286099949734,23.658570970807755,23.148888542538597,0.5096824282691585,-0.0269943143725288,0.041348496489518265,44.37131443546219,0.22656160648299561,0.28721575579908776,-0.06065414931609214,0.32903736449381554,0.01747710520782217,0.02435611434417937,0.20102806848859145,103350675.0,0.9427224350494082,-0.012673311114715258,0.0016007926501722114,0.016570221297372845,8,3,2,Summer,0,13.1899995803833,0,1,0.02308650567788486
2017-08-22,22.75666618347168,22.75666618347168,22.81599998474121,22.4913330078125,22.742000579833984,64830000,0.010329693388882788,-0.05790300663650272,23.501237596784318,23.14517420814151,0.3560633886428093,-0.016785703195665202,0.014266895436754209,46.595979575247696,0.1590896565050599,0.2615905359402822,-0.10250087943522229,0.38922824388883204,0.01796880983438152,0.024390200482557904,-0.334606028881978,101350275.0,0.639662793218864,-0.027629053784943403,-0.030283041893870877,-0.004040664276399042,8,3,2,Summer,0,11.350000381469727,0,1,0.01760658557459375
2017-08-23,23.51799964904785,23.51799964904785,23.56599998474121,22.553333282470703,22.599332809448242,74317500,0.03345540420719151,-0.027940836086272625,23.396190098353795,23.186983744303387,0.20920635405040855,0.01427593637856366,0.0430592192100618,53.192407299994926,0.1651471840440344,0.24230186556103264,-0.07715468151699825,0.5849864717531102,0.022225192264956416,0.02536160357367565,0.14634428505321617,101450550.0,0.7325490103306488,0.010329693388882788,-0.012673311114715258,0.0016007926501722114,8,3,2,Summer,0,12.25,0,1,0.0011622677806248964
2017-08-24,23.528667449951172,23.528667449951172,23.777332305908203,23.31599998474121,23.501333236694336,68770500,0.00045360154190454693,0.0028700470997304883,23.30666651044573,23.215809231712704,0.09085727873302574,0.013476084986566158,0.019607243892936638,53.279489041081035,0.16886208365182398,0.22761390917919092,-0.058751825527366935,0.5730305987849028,0.022294599261714048,0.024440050599366367,-0.07463921687354935,98662275.0,0.6970293356807351,0.03345540420719151,-0.027629053784943403,-0.030283041893870877,8,3,2,Summer,0,12.229999542236328,0,0,0.008415264257731847
2017-08-25,23.203332901000977,23.203332901000977,23.71266746520996,23.15333366394043,23.615999221801758,52260000,-0.013827155730014362,0.0016980376557265142,23.165142604282924,23.258952095395042,-0.09380949111211834,-0.0023913026763177875,0.024105752550979517,50.211498958460126,0.1438956497114532,0.21087025728564338,-0.06697460757419019,0.4714151959104699,0.022464193446005625,0.024727609827775138,-0.24008113944205722,97614975.0,0.5353686767834546,0.00045360154190454693,0.010329693388882788,-0.012673311114715258,8,3,2,Summer,0,11.279999732971191,0,0,0.021117646038557925
2017-08-28,23.04400062561035,23.04400062561035,23.156667709350586,22.648000717163086,23.152000427246094,56460000,-0.006866784012039551,0.02308650567788484,23.105523790631974,23.292571204049246,-0.1870474134172717,-0.010671667642929943,0.022073727581060038,48.731498260618345,0.10998494987275009,0.19069319580306474,-0.08070824593031464,0.395086674545451,0.01978373074553656,0.023290226774024914,0.08036739380022961,94036650.0,0.600404204105527,-0.013827155730014362,0.03345540420719151,-0.027629053784943403,8,3,2,Summer,0,11.319999694824219,0,1,0.011369515845171698
2017-08-29,23.157333374023438,23.157333374023438,23.270000457763672,22.583332061767578,22.631999969482422,61105500,0.004918102123601331,0.017606585574593714,23.10457147870745,23.368412471952894,-0.2638409932454451,-0.009032667417300877,0.029652308618848093,49.863505093733316,0.09120413705346664,0.17079538405314512,-0.07959124699967848,0.3781666866454221,0.019373385399387526,0.022997991882846177,0.08227948990435707,90864600.0,0.6724896164182751,-0.006866784012039551,0.00045360154190454693,0.010329693388882788,8,3,2,Summer,0,11.699999809265137,0,1,-0.00814719442502466
2017-08-30,23.545333862304688,23.545333862304688,23.564666748046875,23.133333206176758,23.31133270263672,51193500,0.016754972691134018,0.0011622677806248927,23.25047629220145,23.475110916864303,-0.22463462466285122,0.0029913786430690458,0.018319279072133616,53.63770486835708,0.10640206753312142,0.1579167207491404,-0.051514653216018974,0.4914769013042366,0.01569149965475349,0.02290156121121309,-0.16221125757910504,83605650.0,0.6123210572491213,0.004918102123601331,-0.013827155730014362,0.03345540420719151,8,3,2,Summer,0,11.220000267028809,0,1,-0.007276741709854465
2017-08-31,23.726667404174805,23.726667404174805,23.895999908447266,23.521333694458008,23.56999969482422,61092000,0.0077014640323460615,0.008415264257731758,23.38904789515904,23.57038080124628,-0.1813329060872384,0.0066306354677248555,0.01579093294506812,55.33015513460214,0.13156207261613062,0.15264579112253845,-0.021083718506407834,0.5677715060546641,0.015614721951110086,0.017944998364499545,0.19335462509888957,76509000.0,0.7984942947888484,0.016754972691134018,-0.006866784012039551,0.00045360154190454693,8,3,2,Summer,0,10.59000015258789,0,0,-0.03512225104860628
2017-09-01,23.69333267211914,23.69333267211914,23.839332580566406,23.57933235168457,23.7413330078125,45742500,-0.001404947921586297,0.021117646038558036,23.41409546988351,23.59676170349121,-0.1826662336077014,0.004092551759491716,0.010973560894951188,54.93315646609861,0.14711586352725092,0.15153980560348096,-0.004423942076230036,0.5537049584166436,0.009968429328383344,0.0167950679654853,-0.25125220978196816,71844450.0,0.6366880113912766,0.0077014640323460615,0.004918102123601331,-0.013827155730014362,9,3,3,Fall,0,10.130000114440918,0,0,0.02332587084501611
2017-09-05,23.305999755859375,23.305999755859375,23.69933319091797,23.05933380126953,23.586666107177734,57526500,-0.016347760005731682,0.011369515845171652,23.382285799298966,23.573523566836403,-0.19123776753743726,-0.011348486373644414,0.027460713822737206,50.407377056095676,0.12672699569584367,0.1465772436219535,-0.019850247926109843,0.36849629823841207,0.011972453707495286,0.017159501540143486,0.2576160026233809,69977400.0,0.8220725548534241,-0.001404947921586297,0.016754972691134018,-0.006866784012039551,9,3,3,Fall,0,12.229999542236328,0,0,0.03764407004927386
2017-09-06,22.968666076660156,22.968666076660156,23.398666381835938,22.770666122436523,23.299999237060547,61371000,-0.01447411322118497,-0.00814719442502465,23.34876196725028,23.539745784941175,-0.19098381769089556,-0.024260232608219134,0.02734160779313009,46.79171546226213,0.08239882004342647,0.13374155890624811,-0.051342738862821646,0.22425765946762158,0.01208725828621498,0.015987049372922484,0.06683006962008808,67458600.0,0.9097579848974038,-0.016347760005731682,0.0077014640323460615,0.004918102123601331,9,3,3,Fall,0,11.630000114440918,0,1,0.0629843593311386
2017-09-07,23.374000549316406,23.374000549316406,23.498666763305664,22.89666748046875,23.065332412719727,63588000,0.01764727961577761,-0.007276741709854484,23.395904813494003,23.493364879063197,-0.0974600655691944,-0.005080767712979498,0.025755081230821656,51.31093683944814,0.07906412388897266,0.12280607190279304,-0.04374194801382038,0.45438984295761314,0.01368154886414369,0.016615840115435918,0.03612455394241576,65468925.0,0.9712699574645528,-0.01447411322118497,-0.001404947921586297,0.016754972691134018,9,3,3,Fall,0,11.550000190734863,0,0,0.07709420738543914
2017-09-08,22.893333435058594,22.893333435058594,23.318666458129883,22.81999969482422,23.266000747680664,48952500,-0.02056417827336232,-0.03512225104860622,23.358190536499023,23.429460162208194,-0.07126962570917073,-0.022882589843635184,0.021782182342306316,46.289975658276305,0.037206639167461475,0.10568618535572673,-0.06847954618826525,0.21789759633101405,0.016003956768405127,0.016502384083352018,-0.23016135119833936,62596875.0,0.782027856821926,0.01764727961577761,-0.016347760005731682,0.0077014640323460615,9,3,3,Fall,0,12.119999885559082,0,1,0.10602797703849967
2017-09-11,24.246000289916992,24.246000289916992,24.247333526611328,23.333332061767578,23.42333221435547,115006500,0.05908562240162629,0.02332587084501614,23.45828574044364,23.455777667817614,0.0025080726260249264,0.03368989224277988,0.037696999666532595,58.57488081404331,0.11189335449780202,0.10692761918414179,0.004965735313660236,0.9143401744210569,0.027750120366696752,0.021332668008653907,1.349348858587406,65072850.0,1.7673499777557,-0.02056417827336232,-0.01447411322118497,-0.001404947921586297,9,3,3,Fall,0,10.729999542236328,0,0,0.058593897192446724
2017-09-12,24.183332443237305,24.183332443237305,24.583999633789062,24.02666664123535,24.299333572387695,89593500,-0.00258466740618446,0.03764407004927395,23.523523603166854,23.471269698370072,0.052253904796781825,0.0303376320931066,0.02304616180842211,57.91397670351188,0.1641343048990045,0.11836895632711433,0.04576534857189016,0.8885750212095112,0.027825841207284062,0.02102557626452409,-0.2209701190802259,66163125.0,1.3541304163006207,0.05908562240162629,0.01764727961577761,-0.016347760005731682,9,3,3,Fall,0,10.579999923706055,0,1,0.03404550395057793
2017-09-13,24.415332794189453,24.415332794189453,24.538000106811523,23.972667694091797,24.254667282104492,62778000,0.009593398738436676,0.06298435933113855,23.626666477748326,23.478984015328543,0.1476824624197839,0.03988029372351052,0.023154810851247896,59.7256669632907,0.22170049853830776,0.13903526476935302,0.08266523376895474,0.9797630399451002,0.02784280542980068,0.021106407441602276,-0.29930184667414483,66988200.0,0.9371501249473788,-0.00258466740618446,-0.02056417827336232,-0.01447411322118497,9,3,3,Fall,0,10.5,0,1,0.020970471380161
2017-09-14,25.176000595092773,25.176000595092773,25.19733238220215,24.17533302307129,24.288667678833008,108037500,0.031155332074128017,0.07709420738543904,23.893809454781668,23.52758725484212,0.3662221999395463,0.07006299976260416,0.04059419029923539,65.03957289698145,0.3249557682874453,0.17621936547297148,0.14873640281447384,1.1866418201722289,0.027668372130879092,0.022176984316832644,0.7209452355920865,69829725.0,1.5471563148788,0.009593398738436676,0.05908562240162629,0.01764727961577761,9,3,3,Fall,0,10.4399995803833,0,1,-0.029552008697315613
2017-09-15,25.320667266845703,25.320667266845703,25.333332061767578,24.84666633605957,24.96733283996582,81307500,0.005746213391062849,0.10602797703849975,24.229809624808176,23.581238065447128,0.6485715593610486,0.07376326877202043,0.01922009876671918,65.95947145998706,0.4136909332929868,0.22371367903697456,0.18997725425601222,1.093582694492712,0.025485226740016974,0.02081938812699644,-0.24741409232905243,70124325.0,1.1594764013771255,0.031155332074128017,-0.00258466740618446,-0.02056417827336232,9,3,3,Fall,0,10.170000076293945,0,1,-0.075616772233472
2017-09-18,25.666667938232422,25.666667938232422,25.974000930786133,25.178667068481445,25.350000381469727,107820000,0.013664753291859899,0.058593897192446676,24.557333537510463,23.686254047212145,0.8710794902983174,0.08361026133861676,0.030987032061141766,68.12006825946152,0.5060995527863774,0.28019085378685515,0.22590869899952226,1.0739634155372317,0.02544238676881548,0.02053876877921071,0.3260769301724933,71459175.0,1.5088335402696715,0.005746213391062849,0.009593398738436676,0.05908562240162629,9,3,3,Fall,0,10.149999618530273,0,0,-0.10392215758870323
2017-09-19,25.00666618347168,25.00666618347168,25.492666244506836,24.904666900634766,25.333332061767578,96778500,-0.025714352807659213,0.034045503950577816,24.85923821585519,23.774000077020553,1.0852381388346366,0.05184933551180544,0.023513703888314082,60.26267209426018,0.5200822394423206,0.32816913091794825,0.19191310852437232,0.8442059398380611,0.026645348198282112,0.020380859285355716,-0.10240678909293266,71426550.0,1.3549373447268558,0.013664753291859899,0.031155332074128017,-0.00258466740618446,9,3,3,Fall,0,10.180000305175781,0,0,-0.07957877137710853
2017-09-20,24.92733383178711,24.92733383178711,25.21666717529297,24.738000869750977,24.866666793823242,73786500,-0.0031724481425279283,0.02097047138016106,24.956571578979492,23.888444537208194,1.068127041771298,0.04348919800788036,0.01920246700959255,59.37611788331489,0.5187819660105433,0.36629169793646726,0.152490268074076,0.7910857495196688,0.017525371328767806,0.02043378699474538,-0.23757342798245473,71874375.0,1.0266037095974747,-0.025714352807659213,0.005746213391062849,0.009593398738436676,9,3,3,Fall,0,9.779999732971191,0,0,-0.08809610637364373
2017-09-21,24.43199920654297,24.43199920654297,25.121999740600586,24.30066680908203,24.99333381652832,69273000,-0.019871143403731972,-0.029552008697315668,24.992095402308873,23.96822230021159,1.0238731020972835,0.019349658081537605,0.03361709881271603,54.031272455392646,0.47233731482929997,0.3875008213150338,0.08483649351426614,0.6307008876687605,0.01970624160689114,0.01996633954955729,-0.06116972616942129,71622150.0,0.967200789141348,-0.0031724481425279283,0.013664753291859899,0.031155332074128017,9,3,3,Fall,0,9.670000076293945,0,0,-0.07334642579779668
