date,open,high,low,close,volume,vwap
2016-07-15 04:00:00,14.8347,14.85,14.6427,14.6933,33513705.0,14.6901
2016-07-18 04:00:00,14.6427,15.1393,14.5533,15.0833,51180825.0,14.9746
2016-07-19 04:00:00,15.0,15.2733,14.9833,15.0173,46725975.0,15.1039
2016-07-20 04:00:00,15.098,15.32,15.0,15.224,38527470.0,15.2114
2016-07-21 04:00:00,15.0667,15.1898,14.6067,14.7,66429765.0,14.8385
2016-07-22 04:00:00,14.7993,14.9667,14.592,14.818,38695380.0,14.7809
2016-07-25 04:00:00,14.818,15.426,14.7581,15.334,67360245.0,15.2152
2016-07-26 04:00:00,15.1793,15.3333,15.02,15.3007,50625630.0,15.1908
2016-07-27 04:00:00,15.2893,15.5573,15.128,15.2327,43335105.0,15.3362
2016-07-28 04:00:00,15.1967,15.384,15.1067,15.374,36285885.0,15.2751
2016-07-29 04:00:00,15.38,15.6853,15.3493,15.6527,46062195.0,15.5867
2016-08-01 04:00:00,15.7,15.7753,15.292,15.334,60244260.0,15.4989
2016-08-02 04:00:00,15.2913,15.3247,14.76,15.1467,59016480.0,15.0481
2016-08-03 04:00:00,15.158,15.3133,14.9473,15.0527,58316385.0,15.1149
2016-08-04 04:00:00,15.046,15.3907,14.8033,15.374,62204955.0,15.1305
2016-08-05 04:00:00,15.3333,15.4667,15.16,15.3353,48078225.0,15.313
2016-08-08 04:00:00,15.2,15.3067,15.0727,15.0773,33953760.0,15.1838
2016-08-09 04:00:00,15.1213,15.4358,15.11,15.272,33117495.0,15.2895
2016-08-10 04:00:00,15.216,15.3247,14.9747,15.0433,35074515.0,15.0716
2016-08-11 04:00:00,15.078,15.1713,14.894,14.994,28214040.0,15.0123
2016-08-12 04:00:00,15.0273,15.11,14.936,15.0407,27202350.0,15.0235
2016-08-15 04:00:00,15.068,15.3,14.9953,15.0393,30514920.0,15.1399
2016-08-16 04:00:00,15.0327,15.146,14.894,14.9073,34007205.0,14.9808
2016-08-17 04:00:00,14.9553,14.9887,14.8533,14.8827,26806905.0,14.9038
2016-08-18 04:00:00,14.9213,15.044,14.8193,14.9007,24884505.0,14.9237
2016-08-19 04:00:00,14.9027,15.0113,14.8353,15.0,24892950.0,14.9399
2016-08-22 04:00:00,14.9447,15.0073,14.8453,14.862,30982395.0,14.9044
2016-08-23 04:00:00,14.9547,15.2327,14.8533,14.9893,71766270.0,15.0555
2016-08-24 04:00:00,15.1367,15.1433,14.8147,14.8413,38559720.0,14.9439
2016-08-25 04:00:00,14.874,14.92,14.718,14.7307,26437785.0,14.8113
2016-08-26 04:00:00,14.8093,14.857,14.588,14.666,33584880.0,14.713
2016-08-29 04:00:00,14.6767,14.6933,14.3333,14.3467,48995010.0,14.4292
2016-08-30 04:00:00,14.4073,14.4073,14.0347,14.0893,47532930.0,14.1653
2016-08-31 04:00:00,14.0287,14.1733,13.91,14.134,49148220.0,14.064
2016-09-01 04:00:00,13.934,14.0733,13.3667,13.3847,119147070.0,13.5567
2016-09-02 04:00:00,13.4887,13.5467,13.08,13.1853,89659500.0,13.2656
2016-09-06 04:00:00,13.268,13.55,13.2667,13.522,65858580.0,13.4493
2016-09-07 04:00:00,13.7,13.7665,13.3807,13.4473,54613845.0,13.4992
2016-09-08 04:00:00,13.3033,13.326,13.0907,13.1573,50669190.0,13.1996
2016-09-09 04:00:00,13.2727,13.328,12.9133,12.9647,56354880.0,13.1059
2016-09-12 04:00:00,13.0,13.4246,12.94,13.22,55727415.0,13.214
2016-09-13 04:00:00,13.1373,13.2327,12.8967,13.07,53840685.0,13.0132
2016-09-14 04:00:00,13.05,13.195,12.9904,13.094,33888465.0,13.0987
2016-09-15 04:00:00,13.0993,13.5013,13.0933,13.3613,46276725.0,13.3355
2016-09-16 04:00:00,13.3613,13.7133,13.2667,13.6933,46617120.0,13.5583
2016-09-19 04:00:00,13.8,13.962,13.6667,13.756,34492470.0,13.7828
2016-09-20 04:00:00,13.79,13.85,13.594,13.6427,36157320.0,13.6885
2016-09-21 04:00:00,13.758,13.8,13.4373,13.6813,39502545.0,13.6436
2016-09-22 04:00:00,13.76,13.8187,13.5333,13.762,35743530.0,13.6969
2016-09-23 04:00:00,13.7327,14.012,13.7113,13.83,42828435.0,13.8699
2016-09-26 04:00:00,13.7667,14.0667,13.7667,13.9327,35915370.0,13.9297
2016-09-27 04:00:00,13.9767,13.9988,13.6406,13.7207,50597700.0,13.7642
2016-09-28 04:00:00,13.834,13.8833,13.684,13.7513,31325610.0,13.7769
2016-09-29 04:00:00,13.7067,13.822,13.372,13.38,40905435.0,13.56
2016-09-30 04:00:00,13.4807,13.6653,13.3033,13.602,38794095.0,13.54
2016-10-03 04:00:00,14.1533,14.3779,13.8833,14.2467,89998380.0,14.1828
2016-10-04 04:00:00,14.2067,14.2213,13.9213,14.094,53122215.0,14.0854
2016-10-05 04:00:00,14.1493,14.21,13.8747,13.8973,28163010.0,14.05
2016-10-06 04:00:00,13.4973,13.614,13.3473,13.4,70551030.0,13.4327
2016-10-07 04:00:00,13.4,13.4213,13.0533,13.1073,52395270.0,13.1784
2016-10-10 04:00:00,13.4233,13.6093,13.3107,13.3967,49744455.0,13.453
2016-10-11 04:00:00,13.4567,13.48,13.2207,13.34,34925955.0,13.3484
2016-10-12 04:00:00,13.3967,13.592,13.3613,13.434,29560335.0,13.4719
2016-10-13 04:00:00,13.3667,13.393,13.1367,13.3493,37281195.0,13.2997
2016-10-14 04:00:00,13.3773,13.4287,13.0867,13.1007,64047750.0,13.1798
2016-10-17 04:00:00,13.1367,13.226,12.8,12.9307,68310645.0,12.931
2016-10-18 04:00:00,13.066,13.298,12.884,13.2733,85057125.0,13.1397
2016-10-19 04:00:00,13.316,13.7773,13.204,13.5707,104867745.0,13.5
2016-10-20 04:00:00,13.4747,13.5333,13.1367,13.2733,76093155.0,13.3005
2016-10-21 04:00:00,13.24,13.438,13.1607,13.3393,44151030.0,13.3195
2016-10-24 04:00:00,13.4,13.5963,13.35,13.5173,41273430.0,13.5016
2016-10-25 04:00:00,13.5267,13.646,13.4133,13.4893,36675210.0,13.5029
2016-10-26 04:00:00,13.4,13.546,13.34,13.4827,83847615.0,13.7348
2016-10-27 04:00:00,14.0893,14.2467,13.4433,13.6007,196406160.0,13.8776
2016-10-28 04:00:00,13.6,13.688,13.322,13.3313,64202115.0,13.4758
2016-10-31 04:00:00,13.4993,13.4993,13.054,13.182,70384095.0,13.1842
2016-11-01 04:00:00,13.2027,13.2333,12.5403,12.7193,105900540.0,12.8003
2016-11-02 04:00:00,12.67,12.8463,12.5003,12.5347,62578230.0,12.6418
2016-11-03 04:00:00,12.6,12.7647,12.4693,12.4947,39795345.0,12.621
2016-11-04 04:00:00,12.6,12.8973,12.3973,12.704,77190645.0,12.6886
2016-11-07 05:00:00,12.906,12.9527,12.67,12.8807,58051680.0,12.8569
2016-11-08 05:00:00,12.9193,13.166,12.7507,12.996,49013700.0,12.9934
2016-11-09 05:00:00,12.4583,12.8,12.2633,12.6707,122595975.0,12.5093
2016-11-10 05:00:00,12.7367,12.774,12.028,12.3567,101255115.0,12.3475
2016-11-11 05:00:00,12.2827,12.592,12.2,12.5707,59827560.0,12.4028
2016-11-14 05:00:00,12.5333,12.55,11.8793,12.0967,98283075.0,12.1369
2016-11-15 05:00:00,12.1853,12.4287,12.1367,12.2513,58530270.0,12.2722
2016-11-16 05:00:00,12.1767,12.3153,12.0807,12.262,51516555.0,12.2186
2016-11-17 05:00:00,12.2327,12.6327,12.1407,12.5773,73306005.0,12.4803
2016-11-18 05:00:00,12.71,12.8667,12.3333,12.3347,78155205.0,12.4785
2016-11-21 05:00:00,12.336,12.5927,12.294,12.3013,65415645.0,12.4177
2016-11-22 05:00:00,12.3893,12.7647,12.2473,12.7447,84043665.0,12.5775
2016-11-23 05:00:00,12.7073,13.0429,12.6,12.876,73378395.0,12.9004
2016-11-25 05:00:00,12.9093,13.1491,12.9093,13.11,35491470.0,13.0406
2016-11-28 05:00:00,13.032,13.29,12.97,13.0747,67937730.0,13.1524
2016-11-29 05:00:00,13.0373,13.1153,12.6333,12.638,66588840.0,12.8235
2016-11-30 05:00:00,12.7333,12.7927,12.5,12.6267,53206560.0,12.5962
2016-12-01 05:00:00,12.55,12.5687,12.0667,12.1253,76896015.0,12.3014
2016-12-02 05:00:00,12.192,12.3253,12.0,12.098,60634860.0,12.0961
2016-12-05 05:00:00,12.1673,12.5927,12.1673,12.4533,61083585.0,12.4186
2016-12-06 05:00:00,12.368,12.4387,12.1788,12.39,50874330.0,12.2952
2016-12-07 05:00:00,12.41,12.8933,12.3333,12.8767,81927765.0,12.7107
2016-12-08 05:00:00,12.8033,12.8333,12.636,12.8193,47912220.0,12.7553
2016-12-09 05:00:00,12.7247,12.9224,12.7207,12.812,40650075.0,12.8093
2016-12-12 05:00:00,12.8533,12.9613,12.736,12.8287,36583140.0,12.8559
2016-12-13 05:00:00,12.8787,13.4187,12.8667,13.21,102358260.0,13.2583
2016-12-14 05:00:00,13.2493,13.5333,13.1173,13.246,62263905.0,13.3611
2016-12-15 05:00:00,13.2273,13.3827,13.1593,13.172,48293505.0,13.2435
2016-12-16 05:00:00,13.2053,13.506,13.1733,13.4993,56953335.0,13.4082
2016-12-19 05:00:00,13.4993,13.63,13.3227,13.5153,52321065.0,13.5122
2016-12-20 05:00:00,13.5367,13.9333,13.5,13.9193,70336065.0,13.8261
2016-12-21 05:00:00,13.8967,14.1487,13.8273,13.8467,78114330.0,14.0161
2016-12-22 05:00:00,13.8813,13.9993,13.7667,13.8967,46666620.0,13.9101
2016-12-23 05:00:00,13.8667,14.23,13.8473,14.2227,70056960.0,14.0799
2016-12-27 05:00:00,14.3253,14.8167,14.2947,14.6353,88735980.0,14.6416
2016-12-28 05:00:00,14.7687,14.92,14.48,14.6493,56736840.0,14.6292
2016-12-29 05:00:00,14.5707,14.6133,14.2748,14.312,60674520.0,14.3612
2016-12-30 05:00:00,14.42,14.5,14.112,14.246,69639300.0,14.255
2017-01-03 05:00:00,14.324,14.6887,14.064,14.466,88848810.0,14.448
2017-01-04 05:00:00,14.3167,15.2,14.2873,15.1327,168169065.0,14.9336
2017-01-05 05:00:00,15.0947,15.1653,14.7967,15.1167,88675425.0,14.9605
2017-01-06 05:00:00,15.1287,15.354,15.03,15.2673,82918395.0,15.2403
2017-01-09 05:00:00,15.2647,15.4613,15.2,15.4187,59692260.0,15.3581
2017-01-10 05:00:00,15.4667,15.4667,15.126,15.3247,54899325.0,15.2644
2017-01-11 05:00:00,15.2713,15.332,15.112,15.3153,54762375.0,15.2172
2017-01-12 05:00:00,15.2707,15.38,15.0387,15.306,56853435.0,15.2224
2017-01-13 05:00:00,15.3333,15.8567,15.306,15.85,91394400.0,15.6793
2017-01-17 05:00:00,15.78,15.9973,15.6247,15.7053,69262830.0,15.7836
2017-01-18 05:00:00,15.7767,15.9807,15.7053,15.8907,56534505.0,15.8596
2017-01-19 05:00:00,16.4833,16.5787,16.05,16.2507,115984545.0,16.3102
2017-01-20 05:00:00,16.364,16.4,16.2007,16.3153,63064125.0,16.315
2017-01-23 05:00:00,16.39,16.726,16.3667,16.5947,93944070.0,16.5849
2017-01-24 05:00:00,16.6667,16.9867,16.6433,16.974,74481765.0,16.8539
2017-01-25 05:00:00,17.154,17.2307,16.7867,16.9647,77195415.0,16.994
2017-01-26 05:00:00,16.9527,17.0493,16.7167,16.834,47281845.0,16.8513
2017-01-27 05:00:00,16.7587,16.8667,16.568,16.8633,47495040.0,16.7274
2017-01-30 05:00:00,16.8353,17.0193,16.4733,16.7087,57016110.0,16.6878
2017-01-31 05:00:00,16.616,17.0593,16.5133,16.7953,61741560.0,16.8385
2017-02-01 05:00:00,16.87,16.88,16.6033,16.616,59382435.0,16.7036
2017-02-02 05:00:00,16.556,16.828,16.514,16.77,37496625.0,16.7183
2017-02-03 05:00:00,16.794,16.8119,16.6453,16.7553,32800845.0,16.7452
2017-02-06 05:00:00,16.7333,17.188,16.7087,17.1847,53437755.0,16.9836
2017-02-07 05:00:00,17.2127,17.3333,17.0947,17.1653,63671625.0,17.2013
2017-02-08 05:00:00,17.1567,17.5573,17.08,17.472,58995210.0,17.3891
2017-02-09 05:00:00,17.75,18.0787,17.7433,17.9467,117303330.0,17.9395
2017-02-10 05:00:00,17.986,18.0633,17.7407,17.9487,54296085.0,17.941
2017-02-13 05:00:00,18.0493,18.7193,18.034,18.7067,105444075.0,18.5432
2017-02-14 05:00:00,18.602,19.1593,18.574,18.732,110178360.0,18.8973
2017-02-15 05:00:00,18.6667,18.816,18.4293,18.6507,74217840.0,18.631
2017-02-16 05:00:00,18.5067,18.6667,17.9,17.93,106159830.0,18.2
2017-02-17 05:00:00,17.72,18.1927,17.61,18.1487,93857235.0,17.9435
2017-02-21 05:00:00,18.3633,18.76,18.2673,18.4927,85151205.0,18.5533
2017-02-22 05:00:00,18.6873,18.8967,18.1733,18.234,131324625.0,18.409
2017-02-23 05:00:00,17.6,17.644,17.0373,17.066,223728735.0,17.3218
2017-02-24 05:00:00,16.844,17.2167,16.68,17.1333,122574390.0,16.9899
2017-02-27 05:00:00,16.5447,16.5573,16.134,16.4153,171912150.0,16.3528
2017-02-28 05:00:00,16.2793,16.7333,16.26,16.666,91172175.0,16.5684
2017-03-01 05:00:00,16.9453,16.99,16.6073,16.668,72142320.0,16.7762
2017-03-02 05:00:00,16.6473,16.8853,16.5513,16.6987,50166495.0,16.7011
2017-03-03 05:00:00,16.716,16.7933,16.6,16.7713,43901010.0,16.6974
2017-03-06 05:00:00,16.5273,16.78,16.5007,16.7473,50332500.0,16.6367
2017-03-07 05:00:00,16.7947,16.926,16.5547,16.5727,51892050.0,16.7188
2017-03-08 05:00:00,16.4667,16.6713,16.3547,16.458,55929735.0,16.5414
2017-03-09 05:00:00,16.5087,16.5773,16.2,16.3267,58076895.0,16.3782
2017-03-10 05:00:00,16.414,16.4333,16.2,16.246,45994080.0,16.2842
2017-03-13 04:00:00,16.3213,16.4567,16.1854,16.4113,45339375.0,16.3605
2017-03-14 04:00:00,16.4073,17.208,16.4013,17.2,113976690.0,16.9007
2017-03-15 04:00:00,17.1333,17.4,16.9513,17.0487,79962090.0,17.1412
2017-03-16 04:00:00,17.4933,17.7167,17.2707,17.47,106982145.0,17.5208
2017-03-17 04:00:00,17.6,17.6887,17.4133,17.4333,97451940.0,17.5548
2017-03-20 04:00:00,17.3733,17.6367,17.2547,17.4613,54214410.0,17.4397
2017-03-21 04:00:00,17.522,17.6533,16.6827,16.712,103628310.0,17.0761
2017-03-22 04:00:00,16.7707,17.0047,16.7007,17.0007,60889455.0,16.8492
2017-03-23 04:00:00,17.026,17.1781,16.8867,16.9853,49803675.0,17.0402
2017-03-24 04:00:00,17.0467,17.5927,17.0007,17.544,84708795.0,17.3597
2017-03-27 04:00:00,17.3733,18.038,17.3167,18.0147,93461925.0,17.7767
2017-03-28 04:00:00,18.468,18.712,18.3333,18.4967,119814060.0,18.5178
2017-03-29 04:00:00,18.556,18.64,18.3693,18.492,55142355.0,18.4928
2017-03-30 04:00:00,18.536,18.8,18.4807,18.528,62226390.0,18.6409
2017-03-31 04:00:00,18.582,18.6453,18.4213,18.5533,49419600.0,18.5625
2017-04-03 04:00:00,19.1267,19.9333,18.972,19.9013,208329270.0,19.5149
2017-04-04 04:00:00,19.7927,20.3207,19.6353,20.2467,152018340.0,20.0745
2017-04-05 04:00:00,20.136,20.3253,19.6133,19.6667,118214070.0,20.0113
2017-04-06 04:00:00,19.792,20.1293,19.6067,19.9133,82808820.0,19.8884
2017-04-07 04:00:00,19.8333,20.1793,19.81,20.1693,68694195.0,20.0536
2017-04-10 04:00:00,20.61,20.9153,20.5807,20.826,114966870.0,20.7685
2017-04-11 04:00:00,20.892,20.898,20.3667,20.5807,85868655.0,20.5946
2017-04-12 04:00:00,20.4227,20.5632,19.7547,19.7893,90760230.0,20.1212
2017-04-13 04:00:00,19.78,20.4927,19.6867,20.2667,139269510.0,20.0982
2017-04-17 04:00:00,20.18,20.2667,19.912,20.096,62081040.0,20.0847
2017-04-18 04:00:00,19.98,20.056,19.86,20.0167,45535470.0,19.9855
2017-04-19 04:00:00,20.164,20.4413,20.1407,20.368,58470360.0,20.3284
2017-04-20 04:00:00,20.434,20.61,20.0153,20.1673,92240280.0,20.2975
2017-04-21 04:00:00,20.1333,20.4267,20.028,20.3733,67646340.0,20.2753
2017-04-24 04:00:00,20.6147,20.7033,20.4014,20.5353,76252575.0,20.5397
2017-04-25 04:00:00,20.5333,20.932,20.3907,20.9193,101065620.0,20.7185
2017-04-26 04:00:00,20.8247,20.9667,20.6,20.678,70425660.0,20.7564
2017-04-27 04:00:00,20.7793,20.8727,20.5,20.5753,52028535.0,20.6851
2017-04-28 04:00:00,20.6553,20.9867,20.5333,20.938,67582170.0,20.7815
2017-05-01 04:00:00,20.992,21.8167,20.9873,21.522,132443475.0,21.5007
2017-05-02 04:00:00,21.6,21.844,21.104,21.2593,80741655.0,21.3898
2017-05-03 04:00:00,21.178,21.4353,20.6967,20.7347,107000475.0,20.9204
2017-05-04 04:00:00,20.4957,20.518,19.384,19.6973,212280120.0,19.7724
2017-05-05 04:00:00,19.8667,20.57,19.7867,20.5567,122660205.0,20.2798
2017-05-08 04:00:00,20.7267,20.9193,20.388,20.4793,105097065.0,20.6347
2017-05-09 04:00:00,20.6253,21.466,20.6067,21.4173,145148055.0,21.225
2017-05-10 04:00:00,21.4373,21.7,21.208,21.6813,86124105.0,21.5262
2017-05-11 04:00:00,21.56,21.7333,21.3067,21.54,71307285.0,21.5214
2017-05-12 04:00:00,21.6987,21.8,21.4353,21.654,61824180.0,21.6394
2017-05-15 04:00:00,21.2253,21.3467,20.8353,21.0587,114330060.0,21.0744
2017-05-16 04:00:00,21.1727,21.3373,21.0093,21.134,62287260.0,21.1692
2017-05-17 04:00:00,20.9593,20.9753,20.3667,20.4073,100679100.0,20.6006
2017-05-18 04:00:00,20.4667,20.9293,20.354,20.8707,84807015.0,20.721
2017-05-19 04:00:00,21.0333,21.1,20.68,20.722,70313580.0,20.8748
2017-05-22 04:00:00,20.8533,20.958,20.4533,20.69,64937670.0,20.6152
2017-05-23 04:00:00,20.6973,20.7153,20.232,20.2573,64775310.0,20.4184
2017-05-24 04:00:00,20.434,20.7333,20.36,20.6813,75625380.0,20.5726
2017-05-25 04:00:00,20.7347,21.1313,20.5207,21.122,75209445.0,20.8962
2017-05-26 04:00:00,21.152,21.6993,21.0873,21.676,117029235.0,21.4855
2017-05-30 04:00:00,21.7333,22.4187,21.7173,22.34,116743740.0,22.1613
2017-05-31 04:00:00,22.5127,22.8593,22.344,22.734,149451660.0,22.5987
2017-06-01 04:00:00,22.9333,22.992,22.486,22.6913,114119940.0,22.7324
2017-06-02 04:00:00,22.6513,22.8587,22.3953,22.6567,83853585.0,22.6785
2017-06-05 04:00:00,22.5667,23.2293,22.2807,23.1547,101765520.0,22.807
2017-06-06 04:00:00,22.98,23.9662,22.9773,23.5233,166301970.0,23.5855
2017-06-07 04:00:00,23.756,24.0333,23.676,23.9767,140969385.0,23.878
2017-06-08 04:00:00,24.25,24.7933,24.0147,24.6667,135922440.0,24.3924
2017-06-09 04:00:00,24.9613,25.1247,23.6533,23.8213,258921525.0,24.3793
2017-06-12 04:00:00,23.866,24.3,23.3747,23.934,157764900.0,23.804
2017-06-13 04:00:00,24.508,25.0667,24.4407,25.0633,177118800.0,24.7527
2017-06-14 04:00:00,25.4057,25.6167,25.0873,25.3773,192276435.0,25.3533
2017-06-15 04:00:00,24.8333,25.0307,24.4327,25.0227,156397035.0,24.708
2017-06-16 04:00:00,25.1983,25.2007,24.6733,24.76,100964595.0,24.8789
2017-06-19 04:00:00,25.0,25.1133,24.52,24.6533,98239980.0,24.7966
2017-06-20 04:00:00,25.1113,25.2587,24.6487,24.816,111484965.0,24.9145
2017-06-21 04:00:00,24.9567,25.1327,24.5347,25.0933,73848150.0,24.84
2017-06-22 04:00:00,25.1993,25.6667,24.9047,25.5073,112946670.0,25.4521
2017-06-23 04:00:00,25.4967,25.7993,25.2897,25.5633,96686370.0,25.579
2017-06-26 04:00:00,25.7793,25.7967,24.8733,25.166,99061485.0,25.2565
2017-06-27 04:00:00,25.0933,25.0933,24.1347,24.158,104945985.0,24.6189
2017-06-28 04:00:00,24.4453,24.7827,24.168,24.7493,94536945.0,24.5704
2017-06-29 04:00:00,24.7073,24.7333,23.6067,24.05,123315570.0,24.1259
2017-06-30 04:00:00,24.2473,24.4512,23.9746,24.1073,86977815.0,24.2158
2017-07-03 04:00:00,24.6827,24.7567,23.4333,23.508,94581015.0,24.1782
2017-07-05 04:00:00,23.1467,23.1493,21.7553,21.806,255700515.0,22.354
2017-07-06 04:00:00,21.1507,21.386,20.42,20.5887,289867425.0,20.8366
2017-07-07 04:00:00,20.9,21.1333,20.492,20.8813,212653725.0,20.8596
2017-07-10 04:00:00,20.86,21.196,20.2087,21.07,207313335.0,20.8006
2017-07-11 04:00:00,21.0667,21.8187,20.9533,21.8147,173391030.0,21.5196
2017-07-12 04:00:00,22.0267,22.2067,21.6333,21.968,155191905.0,21.9336
2017-07-13 04:00:00,22.0073,22.1067,21.3313,21.5607,128916990.0,21.6873
2017-07-14 04:00:00,21.546,21.8947,21.4147,21.852,84378165.0,21.6833
2017-07-17 04:00:00,21.7027,21.8067,20.8967,21.3047,148153680.0,21.2872
2017-07-18 04:00:00,21.1667,21.942,21.044,21.8827,95605800.0,21.6287
2017-07-19 04:00:00,21.882,22.11,21.548,21.684,95355210.0,21.8027
2017-07-20 04:00:00,21.7933,22.0147,21.6133,21.9947,77492820.0,21.8139
2017-07-21 04:00:00,21.964,22.0838,21.72,21.8933,73524090.0,21.9182
2017-07-24 04:00:00,22.016,22.8933,22.0007,22.8347,129556230.0,22.6319
2017-07-25 04:00:00,23.0,23.04,22.2767,22.64,104837955.0,22.5902
2017-07-26 04:00:00,22.6907,23.0333,22.5413,22.9233,72311850.0,22.866
2017-07-27 04:00:00,23.0667,23.1667,21.7527,22.2973,124536075.0,22.5443
2017-07-28 04:00:00,22.4593,22.64,22.1673,22.338,73206210.0,22.4368
2017-07-31 04:00:00,22.3667,22.766,21.4027,21.5647,128027040.0,21.9779
2017-08-01 04:00:00,21.5333,21.63,21.0753,21.3047,124159530.0,21.3425
2017-08-02 04:00:00,21.2627,21.808,20.748,21.726,196371930.0,21.7299
2017-08-03 04:00:00,23.022,23.3333,22.8767,23.1393,202845495.0,23.1326
2017-08-04 04:00:00,23.1333,23.818,22.8867,23.794,139033635.0,23.4111
